YR_EST,LAT_DEG,LONG_DEG,ELEV,PostOffice,State,County,DateEstablished,DateDiscontinued,ZipCode
1870,38.9892123,-87.0822322,162,LYONS,IN,GREENE COUNTY,04/26/1870,,47443
1870,39.348342,-94.0629983,299,RAYVILLE,MO,RAY COUNTY,04/29/1870,,64084
1870,,,,BLUMENAU,CO,CUSTER COUNTY,05/02/1870,10/09/1890,
1870,37.1042039,-96.5000112,289,CEDAR VALE,KS,CHAUTAUQUA COUNTY,05/02/1870,,67024
1870,37.4736673,-95.358589,299,GALESBURG,KS,NEOSHO COUNTY,05/02/1870,,66740
1870,33.5981814,-83.4048862,188,SMYRNA,GA,COBB COUNTY,05/02/1870,,30080
1870,37.2397486,-96.9955919,344,WINFIELD,KS,COWLEY COUNTY,05/03/1870,,67156
1870,37.6386619,-89.6214884,178,FROHNA,MO,PERRY COUNTY,05/04/1870,,63748
1870,34.40204,-92.2376491,86,WALNUT RIDGE,AR,LAWRENCE COUNTY,05/04/1870,,72476
1870,36.970891,-93.717979,427,AURORA,MO,LAWRENCE COUNTY,05/05/1870,,65605
1870,37.764208,-94.4521752,263,MOUNDVILLE,MO,VERNON COUNTY,05/05/1870,,64771
1870,38.6083436,-95.4516456,293,POMONA,KS,FRANKLIN COUNTY,05/05/1870,,66076
1870,40.1161471,-87.7783592,197,OAKWOOD,IL,VERMILION COUNTY,05/09/1870,,61858
1870,37.0619736,-97.0383712,341,ARKANSAS CITY,KS,COWLEY COUNTY,05/16/1870,,67005
1870,37.0114608,-95.9352584,237,CANEY,KS,MONTGOMERY COUNTY,05/16/1870,,67333
1870,35.9742293,-86.2547129,236,SAINT JOHNS,TN,STEWART COUNTY,05/16/1870,09/23/1872,
1870,37.1903448,-95.2971928,278,ALTAMONT,KS,LABETTE COUNTY,05/18/1870,,67330
1870,37.2053457,-95.4049746,254,MOUND VALLEY,KS,LABETTE COUNTY,05/18/1870,,67354
1870,40.6320101,-80.4139539,238,SHIPPINGPORT,PA,BEAVER COUNTY,05/18/1870,,15077
1870,45.673295,-93.1832774,287,STANCHFIELD,MN,ISANTI COUNTY,05/18/1870,,55080
1870,37.270344,-95.5524788,255,CHERRYVALE,KS,MONTGOMERY COUNTY,05/19/1870,,67335
1870,37.3672642,-96.1886038,286,ELK FALLS,KS,ELK COUNTY,05/19/1870,,67345
1870,39.9236213,-97.8217096,457,REPUBLIC,KS,REPUBLIC COUNTY,05/19/1870,,66964
1870,47.5287132,-121.8253906,129,SNOQUALMIE,WA,KING COUNTY,05/20/1870,,98065
1870,39.7283804,-90.9081876,263,BAYLIS,IL,PIKE COUNTY,05/24/1870,,62314
1870,38.2723443,-75.9054883,3,NANTICOKE,MD,WICOMICO COUNTY,05/24/1870,,21840
1870,40.3220482,-75.3279538,135,TELFORD,PA,MONTGOMERY COUNTY,05/24/1870,,18969
1870,,,,BRICKVILLE,CA,MERCED COUNTY,06/02/1870,11/17/1871,
1870,42.0371465,-111.9793979,1446,WESTON,ID,FRANKLIN COUNTY,06/02/1870,,83286
1870,30.1821602,-96.5955277,134,BURTON,TX,WASHINGTON COUNTY,06/06/1870,,77835
1870,45.3149604,-95.6000349,319,BENSON,MN,SWIFT COUNTY,06/10/1870,,56215
1870,39.5125104,-98.4336717,456,CAWKER CITY,KS,MITCHELL COUNTY,06/13/1870,,67430
1870,37.2242358,-95.7083131,245,INDEPENDENCE,KS,MONTGOMERY COUNTY,06/13/1870,,67301
1870,38.5069575,-95.6377619,309,MELVERN,KS,OSAGE COUNTY,06/13/1870,,66510
1870,37.4183929,-95.6802581,247,NEODESHA,KS,WILSON COUNTY,06/13/1870,,66757
1870,38.0636439,-94.6955145,270,PRESCOTT,KS,LINN COUNTY,06/13/1870,,66767
1870,38.4106791,-76.4552294,31,LUSBY,MD,CALVERT COUNTY,06/14/1870,,20657
1870,38.1794917,-88.3542124,120,SPRINGERTON,IL,WHITE COUNTY,06/15/1870,,62887
1870,37.7197539,-96.2233333,317,CLIMAX,KS,GREENWOOD COUNTY,06/20/1870,1/7/89,67027
1870,46.0857974,-94.8658555,391,BROWERVILLE,MN,TODD COUNTY,06/21/1870,,56438
1870,37.9166784,-97.422541,421,SEDGWICK,KS,HARVEY COUNTY,06/27/1870,,67135
1870,44.071351,-95.6663993,456,CURRIE,MN,MURRAY COUNTY,06/29/1870,,56123
1870,38.801953,-94.4527294,334,RAYMORE,MO,CASS COUNTY,06/29/1870,,64083
1870,37.6792135,-95.4572034,292,CHANUTE,KS,NEOSHO COUNTY,07/01/1870,,66720
1870,34.6723086,-86.188316,189,LIM ROCK,AL,JACKSON COUNTY,07/01/1870,3/31/56,
1870,37.8152985,-96.6197416,463,ROSALIA,KS,BUTLER COUNTY,07/01/1870,,67132
1870,31.6090536,-97.1952832,138,BOSQUEVILLE,TX,MC LENNAN COUNTY,07/06/1870,10/20/1871,
1870,39.642508,-98.0447687,444,RANDALL,KS,JEWELL COUNTY,07/07/1870,,66963
1870,38.8445568,-77.2097038,97,PLEASANT RIDGE,VA,PRINCESS ANNE COUNTY,07/11/1870,12/31/62,
1870,37.3161377,-96.6644686,382,CAMBRIDGE,KS,COWLEY COUNTY,07/14/1870,,67023
1870,40.0965579,-120.9107882,1075,CRESCENT MILLS,CA,PLUMAS COUNTY,07/14/1870,,95934
1870,37.1772513,-96.7144722,369,DEXTER,KS,COWLEY COUNTY,07/14/1870,,67038
1870,37.6178239,-94.8277441,302,FARLINGTON,KS,CRAWFORD COUNTY,07/14/1870,,66734
1870,45.8206794,-120.8217312,499,GOLDENDALE,WA,KLICKITAT COUNTY,07/14/1870,,98620
1870,36.1126365,-80.0144842,294,COLFAX,NC,GUILFORD COUNTY,07/18/1870,06/15/1875,
1870,41.0375969,-74.0406956,50,PARK RIDGE,NJ,BERGEN COUNTY,07/18/1870,,7656
1870,42.0342437,-75.803801,265,CONKLIN,NY,BROOME COUNTY,07/19/1870,,13748
1870,40.712307,-76.9533117,176,PALLAS,PA,SNYDER COUNTY,07/19/1870,7/31/05,
1870,40.6572884,-79.8283853,343,BLANCHARD,PA,CENTRE COUNTY,07/25/1870,,16826
1870,42.5770065,-78.2527907,532,BLISS,NY,WYOMING COUNTY,07/27/1870,,14024
1870,40.211422,-88.5061721,222,MANSFIELD,IL,PIATT COUNTY,07/27/1870,,61854
1870,37.0886713,-96.0947095,239,PERU,KS,CHAUTAUQUA COUNTY,07/27/1870,,67360
1870,41.63031,-89.7862177,195,TAMPICO,IL,WHITESIDE COUNTY,07/27/1870,,61283
1870,33.4936391,-117.1483648,310,TEMECULA,CA,RIVERSIDE COUNTY,07/27/1870,,92390
1870,,,,WEBSTER CROSSING,NY,LIVINGSTON COUNTY,07/27/1870,2/14/98,14584
1870,38.5018575,-122.9961102,18,GUERNEVILLE,CA,SONOMA COUNTY,07/28/1870,,95446
1870,,,,GRAYS CHAPEL,AL,JACKSON COUNTY,08/01/1870,11/30/36,
1870,,,,DRY COVE,AL,JACKSON COUNTY,08/02/1870,2/15/05,
1870,,,,ROSEDALE,KS,WYANDOTTE COUNTY,08/12/1870,7/14/02,
1870,37.3778244,-96.0808216,281,LONGTON,KS,ELK COUNTY,08/24/1870,,67352
1870,41.9633599,-90.3301306,245,BRYANT,IA,CLINTON COUNTY,08/25/1870,7/29/06,52727
1870,0,0,303,BAINBRIDGE,MO,CLINTON COUNTY,08/29/1870,4/29/05,
1870,42.3599729,-94.0521771,293,LEHIGH,IA,WEBSTER COUNTY,08/29/1870,,50557
1870,35.050925,-89.7286951,107,BAILEY,TN,SHELBY COUNTY,09/02/1870,6/30/53,
1870,37.1501067,-82.4559846,535,CLINTWOOD,VA,DICKENSON COUNTY,09/05/1870,,24228
1870,37.0378531,-95.8213686,272,TYRO,KS,MONTGOMERY COUNTY,09/05/1870,,67364
1870,37.6222547,-96.2280527,339,SEVERY,KS,GREENWOOD COUNTY,09/09/1870,,67137
1870,39.3232377,-120.3799251,2063,SODA SPRINGS,CA,NEVADA COUNTY,09/09/1870,06/15/1881,
1870,,,,GLENGARY,NE,FILLMORE COUNTY,09/12/1870,12/01/1884,
1870,39.5978193,-87.1186256,211,CARBON,IN,CLAY COUNTY,09/13/1870,,47837
1870,,,,HARD TIMES LANDING,LA,TENSAS PARISH,09/14/1870,11/17/05,
1870,36.5108691,-104.9158341,1960,CIMARRON,NM,COLFAX COUNTY,09/19/1870,,87714
1870,41.9869713,-88.40508,262,PLATO CORNERS,IL,KANE COUNTY,09/30/1870,12/05/1871,
1870,37.3271651,-122.3866404,20,SAN GREGORIO,CA,SAN MATEO COUNTY,10/03/1870,,94074
1870,38.7183422,-95.0816354,317,WELLSVILLE,KS,FRANKLIN COUNTY,10/03/1870,,66092
1870,46.1530178,-95.3289243,448,PARKERS PRAIRIE,MN,OTTER TAIL COUNTY,10/05/1870,,56361
1870,35.4020287,-90.7531682,86,CHERRY VALLEY,AR,CROSS COUNTY,10/06/1870,,72324
1870,38.9908397,-94.4124514,240,LITTLE BLUE,MO,JACKSON COUNTY,10/06/1870,3/31/43,
1870,38.2578023,-93.9813297,255,MONTROSE,MO,HENRY COUNTY,10/06/1870,,64770
1870,35.3867486,-91.8090304,91,MOUNTAIN HOME,AR,BAXTER COUNTY,10/06/1870,,72653
1870,38.2905781,-94.5646768,249,MULBERRY,MO,BATES COUNTY,10/10/1870,9/15/04,
1870,45.5113515,-92.9802176,274,NORTH BRANCH,MN,CHISAGO COUNTY,10/13/1870,,55056
1870,36.0767373,-91.4793034,139,POUGHKEEPSIE,AR,SHARP COUNTY,10/13/1870,,72569
1870,44.4469033,-95.7883541,354,MARSHALL,MN,LYON COUNTY,10/17/1870,,56258
1870,31.3076774,-96.6319231,152,KOSSE,TX,LIMESTONE COUNTY,10/18/1870,,76653
1870,43.9824577,-94.6269181,329,SAINT JAMES,MN,WATONWAN COUNTY,10/24/1870,,56081
1870,40.5211476,-87.3783507,230,BOSWELL,IN,BENTON COUNTY,11/03/1870,,47921
1870,37.0831102,-88.7442202,110,WEST PADUCAH,KY,MC CRACKEN COUNTY,11/03/1870,,42086
1870,39.9020565,-75.3499123,39,SWARTHMORE,PA,DELAWARE COUNTY,11/08/1870,,19081
1870,42.9214101,-86.1464353,187,WEST OLIVE,MI,OTTAWA COUNTY,11/08/1870,,49460
1870,38.4429021,-76.7438544,48,MECHANICSVILLE,MD,SAINT MARYS COUNTY,11/11/1870,,20659
1870,33.3392842,-84.6485417,282,SHARPSBURG,GA,COWETA COUNTY,11/14/1870,,30277
1870,38.1905819,-94.0293867,267,APPLETON CITY,MO,SAINT CLAIR COUNTY,11/16/1870,,64724
1870,36.4325635,-91.0065138,132,PALESTINE,AR,SAINT FRANCIS COUNTY,11/16/1870,,72372
1870,35.372295,-85.6180275,584,GRUETLI-LAAGER,TN,GRUNDY COUNTY,11/22/1870,,37339
1870,39.577847,-82.2376489,240,NEW STRAITSVILLE,OH,PERRY COUNTY,11/22/1870,,43766
1870,,,,CUCHARAS,CO,HUERFANO COUNTY,12/08/1870,1/15/21,
1870,40.4144482,-97.4528239,484,OHIOWA,NE,FILLMORE COUNTY,12/08/1870,,68416
1870,39.5186002,-104.7613634,1789,PARKER,CO,DOUGLAS COUNTY,12/08/1870,,80134
1870,37.9975349,-94.4432852,240,METZ,MO,VERNON COUNTY,12/12/1870,,64765
1870,34.547878,-90.8531693,58,POPLAR GROVE,AR,PHILLIPS COUNTY,12/12/1870,,72374
1870,35.3658075,-120.8499013,19,MORRO BAY,CA,SAN LUIS OBISPO COUNTY,12/14/1870,,93442
1870,35.8602454,-120.9935214,238,PLEYTO,CA,MONTEREY COUNTY,12/14/1870,2/14/25,
1870,48.2412107,-122.3707103,2,STANWOOD,WA,SNOHOMISH COUNTY,12/14/1870,4/28/61,
1870,,,,SAINT FRANCIS XAVIER,IL,HAMILTON COUNTY,12/16/1870,03/23/1876,
1870,33.0040126,-97.2258483,193,ROANOKE,TX,DENTON COUNTY,12/19/1870,,76262
1870,43.2228409,-77.3716577,138,UNION HILL,NY,WAYNE COUNTY,12/19/1870,,14563
1870,42.1667426,-75.8624167,273,CHENANGO BRIDGE,NY,BROOME COUNTY,12/20/1870,,13745
1870,37.3021633,-120.4829677,52,MERCED,CA,MERCED COUNTY,12/20/1870,03/04/1872,
1870,39.6050993,-77.3174848,139,ROCKY RIDGE,MD,FREDERICK COUNTY,12/20/1870,,21778
1870,43.7677329,-94.0196788,324,DELAVAN,MN,FARIBAULT COUNTY,12/21/1870,,56023
1870,31.9851488,-97.8719741,275,IREDELL,TX,BOSQUE COUNTY,12/21/1870,,76649
1870,43.786353,-91.8348728,231,PETERSON,MN,FILLMORE COUNTY,12/21/1870,,55962
1870,40.6867667,-73.3734547,0,LINDENHURST,NY,SUFFOLK COUNTY,12/22/1870,,11757
1870,37.0478982,-80.7797935,580,PULASKI,VA,PULASKI COUNTY,12/22/1870,,24301
1870,46.3580221,-94.2008288,371,BRAINERD,MN,CROW WING COUNTY,12/27/1870,,56401
1870,,,,FIDALGO,WA,SKAGIT COUNTY,12/27/1870,7/30/10,
1870,45.6299647,-94.5700048,367,ALBANY,MN,STEARNS COUNTY,12/30/1870,,56307
1870,43.9828449,-71.8934178,332,GLENCLIFF,NH,GRAFTON COUNTY,12/30/1870,,3238
1871,,,,TORNADO,WI,DOOR COUNTY,01/03/1871,2/28/07,
1871,38.5158815,-88.4375481,140,CISNE,IL,WAYNE COUNTY,01/06/1871,,62823
1871,37.091735,-95.9419271,232,HAVANA,KS,MONTGOMERY COUNTY,01/09/1871,,67347
1871,37.5958333,-122.0191667,3,UNION CITY,CA,ALAMEDA COUNTY,01/09/1871,,94587
1871,35.6657864,-118.2903579,809,WELDON,CA,KERN COUNTY,01/09/1871,,93283
1871,43.8764576,-72.1764789,131,ELY,VT,ORANGE COUNTY,01/10/1871,10/27/1887,
1871,41.6484421,-70.4811383,22,MASHPEE,MA,BARNSTABLE COUNTY,01/11/1871,,2649
1871,38.0714187,-94.0796656,235,ROCKVILLE,MO,BATES COUNTY,01/11/1871,,64780
1871,44.9666323,-92.3743576,343,BALDWIN,WI,SAINT CROIX COUNTY,01/16/1871,,54002
1871,40.7703602,-77.0835935,163,PAXTONVILLE,PA,SNYDER COUNTY,01/16/1871,,17861
1871,31.0237921,-87.4938708,87,ATMORE,AL,ESCAMBIA COUNTY,01/17/1871,,36502
1871,35.2400807,-85.8396979,586,MONTEAGLE,TN,GRUNDY COUNTY,01/18/1871,,37356
1871,40.0502623,-105.0499817,1532,ERIE,CO,WELD COUNTY,01/24/1871,,80516
1871,38.3450104,-98.2017268,512,LYONS,KS,RICE COUNTY,01/24/1871,,67554
1871,41.9487118,-71.0731008,24,RAYNHAM,MA,BRISTOL COUNTY,01/24/1871,,2767
1871,38.5508396,-97.430309,408,ROXBURY,KS,MC PHERSON COUNTY,01/24/1871,,67476
1871,36.7899573,-121.321043,162,TRES PINOS,CA,SAN BENITO COUNTY,01/24/1871,,95075
1871,37.4946568,-120.8465941,31,TURLOCK,CA,STANISLAUS COUNTY,01/24/1871,,95380
1871,39.2078171,-88.2458744,178,JEWETT,IL,CUMBERLAND COUNTY,01/25/1871,,62436
1871,32.8065226,-90.0417518,64,VAUGHAN,MS,YAZOO COUNTY,01/25/1871,3/6/93,39179
1871,32.5007038,-94.7404891,113,LONGVIEW,TX,GREGG COUNTY,01/27/1871,,75602
1871,,,,CARIBOU,CO,BOULDER COUNTY,01/31/1871,3/31/17,
1871,39.9172094,-105.5011084,2583,ROLLINSVILLE,CO,GILPIN COUNTY,01/31/1871,,80474
1871,37.7992131,-88.2611509,114,RIDGWAY,IL,GALLATIN COUNTY,02/03/1871,,62979
1871,40.5097136,-95.0321974,296,CLEARMONT,MO,NODAWAY COUNTY,02/06/1871,,64431
1871,,,,MARTIN'S STORE,IL,HAMILTON COUNTY,02/06/1871,2/2/07,
1871,37.5539323,-92.7848985,430,PHILLIPSBURG,MO,LACLEDE COUNTY,02/06/1871,,65722
1871,38.647231,-95.6224828,338,VASSAR,KS,OSAGE COUNTY,02/07/1871,,66543
1871,,,,VINTON,MO,BATES COUNTY,02/09/1871,4/4/04,
1871,30.5352024,-96.3016282,99,WELLBORN,TX,BRAZOS COUNTY,02/09/1871,,77881
1871,40.1438979,-97.8692079,512,RUSKIN,NE,NUCKOLLS COUNTY,02/13/1871,,68974
1871,39.8027644,-105.0874842,1630,ARVADA,CO,JEFFERSON COUNTY,02/16/1871,,80001
1871,39.37588,-90.2942844,176,WRIGHTS,IL,GREENE COUNTY,02/16/1871,,62098
1871,37.8903243,-88.3030977,114,OMAHA,IL,GALLATIN COUNTY,02/17/1871,,62871
1871,29.9293898,-97.293602,154,ROSANKY,TX,BASTROP COUNTY,02/20/1871,,78953
1871,40.2353679,-76.8413613,97,STEELTON,PA,DAUPHIN COUNTY,02/21/1871,5/19/67,
1871,43.6153004,-83.8419193,178,ESSEXVILLE,MI,BAY COUNTY,02/27/1871,,48732
1871,45.5495057,-68.1994627,111,KINGMAN,ME,PENOBSCOT COUNTY,02/27/1871,,4451
1871,39.4663857,-97.2019703,376,MORGANVILLE,KS,CLAY COUNTY,02/27/1871,,67468
1871,41.2369791,-88.8314652,198,GRAND RIDGE,IL,LA SALLE COUNTY,03/01/1871,,61325
1871,37.4672734,-88.7550587,119,SIMPSON,IL,JOHNSON COUNTY,03/01/1871,,62985
1871,37.4558839,-86.6766537,142,HORSE BRANCH,KY,OHIO COUNTY,03/08/1871,,42349
1871,40.3692579,-76.4774641,160,HEILMANDALE,PA,LEBANON COUNTY,03/21/1871,5/31/13,
1871,42.0697509,-87.7878408,199,GLENVIEW,IL,COOK COUNTY,03/27/1871,,60025
1871,42.6822923,-76.8685694,183,WILLARD,NY,SENECA COUNTY,03/29/1871,,14588
1871,38.8889357,-89.845375,167,HAMEL,IL,MADISON COUNTY,03/30/1871,2/15/07,
1871,40.686945,-95.5686028,294,RIVERTON,IA,FREMONT COUNTY,04/03/1871,,51650
1871,42.061931,-95.1999944,384,VAIL,IA,CRAWFORD COUNTY,04/03/1871,,51465
1871,37.4364104,-96.7647517,437,ATLANTA,KS,COWLEY COUNTY,04/05/1871,,67008
1871,37.5027959,-97.5044921,392,CLEARWATER,KS,SEDGWICK COUNTY,04/05/1871,,67026
1871,,,,EMPIRE,NE,FILLMORE COUNTY,04/05/1871,10/16/1874,
1871,,,,NEW HOME,NE,PAWNEE COUNTY,04/05/1871,08/29/1872,
1871,37.0736771,-96.0135947,230,NIOTAZE,KS,CHAUTAUQUA COUNTY,04/05/1871,,67355
1871,,,,NORTH BRANCH,NE,OTOE COUNTY,04/05/1871,01/26/1887,
1871,37.2741908,-97.1689296,362,OXFORD,KS,SUMNER COUNTY,04/05/1871,,67119
1871,40.9559316,-73.9312478,122,ALPINE,NJ,BERGEN COUNTY,04/06/1871,,7620
1871,36.7903347,-89.012842,107,ARLINGTON,KY,CARLISLE COUNTY,04/06/1871,,42021
1871,38.3519934,-87.2783438,150,MARYSVILLE,IN,CLARK COUNTY,04/06/1871,,47141
1871,37.4503307,-86.3905337,206,MILLWOOD,KY,GRAYSON COUNTY,04/06/1871,,42762
1871,40.8730547,-95.5663853,298,RANDOLPH,IA,FREMONT COUNTY,04/07/1871,,51649
1871,43.0072087,-96.0583523,440,ORANGE CITY,IA,SIOUX COUNTY,04/10/1871,,51041
1871,42.0503013,-90.4140201,197,PRESTON,IA,JACKSON COUNTY,04/10/1871,,52069
1871,44.2971832,-94.7241498,312,SLEEPY EYE,MN,BROWN COUNTY,04/10/1871,,56085
1871,45.3477401,-95.2383563,384,SUNBURG,MN,KANDIYOHI COUNTY,04/10/1871,,56289
1871,41.2869434,-96.2855797,344,WATERLOO,NE,DOUGLAS COUNTY,04/10/1871,,68069
1871,38.0492144,-88.5272738,130,HOODVILLE,IL,HAMILTON COUNTY,04/12/1871,2/28/02,
1871,34.6120507,-82.765139,229,LA FRANCE,SC,ANDERSON COUNTY,04/12/1871,,29656
1871,40.6441737,-97.4503271,491,EXETER,NE,FILLMORE COUNTY,04/13/1871,,68351
1871,37.7833397,-105.1655542,2124,GARDNER,CO,HUERFANO COUNTY,04/13/1871,,81040
1871,41.0612737,-121.4902611,1010,GLENBURN,CA,SHASTA COUNTY,04/13/1871,12/2/66,
1871,38.0615885,-122.6985975,59,NICASIO,CA,MARIN COUNTY,04/13/1871,,94946
1871,37.3939098,-97.281155,373,BELLE PLAINE,KS,SUMNER COUNTY,04/17/1871,,67013
1871,35.0886963,-92.4421011,95,CONWAY,AR,FAULKNER COUNTY,04/18/1871,,72032
1871,37.3397691,-91.8340402,402,RAYMONDVILLE,MO,TEXAS COUNTY,04/18/1871,,65555
1871,,,,THISTLE,MO,TANEY COUNTY,04/18/1871,06/04/1872,
1871,36.9372749,-90.2001027,106,MINGO,MO,BATES COUNTY,04/19/1871,03/14/1872,
1871,38.9464989,-78.4391741,214,TOMS BROOK,VA,SHENANDOAH COUNTY,04/19/1871,,22660
1871,38.6322335,-94.5841213,280,WEST LINE,MO,CASS COUNTY,04/19/1871,1/7/72,
1871,42.0050923,-74.2659804,192,BOICEVILLE,NY,ULSTER COUNTY,04/20/1871,,12412
1871,41.0364236,-89.2261963,222,VARNA,IL,MARSHALL COUNTY,04/20/1871,,61375
1871,36.7409704,-79.7464232,294,LEATHERWOOD,VA,HENRY COUNTY,04/21/1871,12/31/43,
1871,37.2742117,-87.5119435,129,EARLINGTON,KY,HOPKINS COUNTY,04/26/1871,,42410
1871,42.0269888,-84.4693935,342,JEROME,MI,HILLSDALE COUNTY,04/26/1871,,49249
1871,37.6022699,-87.1130521,127,UTICA,KY,DAVIESS COUNTY,04/26/1871,,42376
1871,40.7219441,-95.480823,292,FARRAGUT,IA,FREMONT COUNTY,05/09/1871,,51639
1871,43.9066239,-95.0463791,433,BINGHAM LAKE,MN,COTTONWOOD COUNTY,05/15/1871,9/23/95,56118
1871,43.938846,-94.9297089,397,MOUNTAIN LAKE,MN,COTTONWOOD COUNTY,05/15/1871,,56159
1871,40.305036,-87.8005829,204,POTOMAC,IL,VERMILION COUNTY,05/15/1871,,61865
1871,,,,DEEP WATER,MO,HENRY COUNTY,05/16/1871,09/24/1872,
1871,41.6580864,-90.5845823,243,ELDRIDGE,IA,SCOTT COUNTY,05/16/1871,,52748
1871,43.01664,-95.1461046,424,GREENVILLE,IA,CLAY COUNTY,05/16/1871,7/28/67,
1871,42.6797163,-90.9565172,198,NORTH BUENA VISTA,IA,CLAYTON COUNTY,05/16/1871,3/3/07,52066
1871,38.2119935,-89.6825971,160,TILDEN,IL,RANDOLPH COUNTY,05/16/1871,,62292
1871,37.4917135,-91.1090169,277,WEST FORK,MO,REYNOLDS COUNTY,05/16/1871,5/31/54,
1871,,,,MC CAULEY,WV,HARDY COUNTY,05/17/1871,10/15/42,
1871,28.7477694,-81.8959137,26,OKAHUMPKA,FL,LAKE COUNTY,05/18/1871,,34762
1871,,,,COVE CITY,MO,BATES COUNTY,05/19/1871,10/08/1884,
1871,43.7644706,-84.3380546,207,HOPE,MI,MIDLAND COUNTY,05/19/1871,,48628
1871,30.386585,-84.7979694,38,HOSFORD,FL,LIBERTY COUNTY,05/22/1871,,32334
1871,38.6683448,-94.2293897,261,EAST LYNNE,MO,CASS COUNTY,05/23/1871,,64743
1871,37.032247,-97.6069946,349,CALDWELL,KS,SUMNER COUNTY,05/29/1871,,67022
1871,37.0474855,-112.5263145,1515,KANAB,UT,KANE COUNTY,05/29/1871,,84741
1871,38.2669678,-94.4957867,266,VIRGINIA,MO,BATES COUNTY,05/29/1871,4/15/05,
1871,40.2120575,-74.0065258,5,OCEAN GROVE,NJ,MONMOUTH COUNTY,05/31/1871,,7756
1871,37.661157,-94.9683048,305,HEPLER,KS,CRAWFORD COUNTY,06/02/1871,,66746
1871,40.1842612,-76.0821676,124,RED RUN,PA,LANCASTER COUNTY,06/05/1871,1/31/11,
1871,38.0466779,-97.3450365,441,NEWTON,KS,HARVEY COUNTY,06/06/1871,,67114
1871,40.6825095,-93.1210405,323,SEYMOUR,IA,WAYNE COUNTY,06/06/1871,,52590
1871,32.9020717,-91.0512171,32,MAYERSVILLE,MS,ISSAQUENA COUNTY,06/07/1871,,39113
1871,41.0186105,-95.7991734,291,PACIFIC JUNCTION,IA,MILLS COUNTY,06/07/1871,,51561
1871,31.3224044,-92.4343035,36,PINEVILLE,LA,RAPIDES PARISH,06/09/1871,,71360
1871,31.7782514,-82.3484618,62,BAXLEY,GA,APPLING COUNTY,06/12/1871,,31513
1871,33.6103837,-96.4108188,210,BELLS,TX,GRAYSON COUNTY,06/12/1871,,75414
1871,32.6081874,-86.3958072,95,DEATSVILLE,AL,ELMORE COUNTY,06/12/1871,,36022
1871,40.40372,-73.991527,5,HIGHLANDS,NJ,MONMOUTH COUNTY,06/12/1871,,7732
1871,29.4838608,-81.572854,21,LAKE COMO,FL,PUTNAM COUNTY,06/12/1871,,32157
1871,38.5190734,-121.5205112,4,RIVERSIDE,CA,RIVERSIDE COUNTY,06/12/1871,,92507
1871,,,,CONRAD'S STORE,VA,ROCKINGHAM COUNTY,06/13/1871,01/16/1872,
1871,,,,HATCH,IA,KOSSUTH COUNTY,06/13/1871,05/25/1875,
1871,39.6559424,-76.1199511,52,LIBERTY GROVE,MD,CECIL COUNTY,06/13/1871,12/31/71,
1871,33.3459495,-84.109083,254,LOCUST GROVE,GA,HENRY COUNTY,06/13/1871,,30248
1871,32.7359626,-96.2752569,155,TERRELL,TX,KAUFMAN COUNTY,06/13/1871,,75160
1871,,,,SCALES DIGGINGS,CA,SIERRA COUNTY,06/15/1871,01/21/1875,
1871,40.2305363,-104.0727278,1388,WIGGINS,CO,MORGAN COUNTY,06/15/1871,,80654
1871,40.3061809,-80.1206111,311,LAWRENCE,PA,WASHINGTON COUNTY,06/16/1871,,15055
1871,37.4714403,-88.9770151,158,BUNCOMBE,IL,JOHNSON COUNTY,06/19/1871,,62912
1871,33.4509513,-90.6550917,37,INDIANOLA,MS,SUNFLOWER COUNTY,06/19/1871,,38751
1871,35.5634956,-77.1921806,12,GRIMESLAND,NC,PITT COUNTY,06/20/1871,11/27/1872,
1871,31.6074365,-81.8853924,29,JESUP,GA,WAYNE COUNTY,06/20/1871,,31545
1871,42.9386872,-73.7898429,50,ROUND LAKE,NY,SARATOGA COUNTY,06/20/1871,,12151
1871,40.7483472,-98.8448009,628,GIBBON,NE,BUFFALO COUNTY,06/21/1871,,68840
1871,34.3461768,-106.8455817,1440,LA JOYA,NM,SOCORRO COUNTY,06/21/1871,04/30/1873,
1871,38.8952893,-98.8598061,557,RUSSELL,KS,RUSSELL COUNTY,06/21/1871,,67665
1871,,,,SAN LUIS RANCH,CA,MERCED COUNTY,06/21/1871,05/26/1876,
1871,37.5943781,-121.8885683,84,SUNOL,CA,ALAMEDA COUNTY,06/21/1871,,94586
1871,39.0067768,-76.7791365,47,BOWIE,MD,PRINCE GEORGES COUNTY,06/26/1871,,20715
1871,44.9061559,-72.9776335,91,SHELDON SPRINGS,VT,FRANKLIN COUNTY,06/26/1871,,5485
1871,37.9069799,-95.6138725,304,ATHENS,KS,JEWELL COUNTY,06/27/1871,8/31/01,
1871,41.1917031,-90.3801274,245,ALPHA,IL,HENRY COUNTY,06/28/1871,,61413
1871,40.6369525,-97.585327,500,FAIRMONT,NE,FILLMORE COUNTY,06/29/1871,,68354
1871,40.9689871,-73.71263,21,HARRISON,NY,WESTCHESTER COUNTY,06/29/1871,,10528
1871,40.4842666,-75.3937912,203,ZIONHILL,PA,BUCKS COUNTY,06/30/1871,,18981
1871,38.2089389,-89.0389605,141,WALTONVILLE,IL,JEFFERSON COUNTY,07/10/1871,,62894
1871,44.3840122,-123.1098145,87,HALSEY,OR,LINN COUNTY,07/12/1871,,97348
